y1,y2,y3,y4,y5,y6,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.69,0.1,0.09,89,4.5,41973.43,231,6447.06,62928.4,7,7915,0.88,CS,D,购物中心,30,T1,56,2
0.73,0.1,0.04,89,4.5,32854.65,253,3144.17,62928.4,6,13793,0.91,CS,D,购物中心,30,T1,56,2
0.73,0.09,0.08,89,4.5,31788.46,280,1650.94,62928.4,4,11542,0.91,CS,D,购物中心,30,T1,56,2
0.68,0.11,-0.21,92,4.5,34454.23,301,2662.72,62928.4,11,9316,0.89,CS,D,购物中心,30,T1,56,2
0.71,0.14,-0.33,92,4.5,40268.4,306,5323.18,62928.4,10,8139,0.87,CS,D,购物中心,30,T1,56,2
0.73,0.04,-0.31,92,4.5,28021.44,315,1650.94,62928.4,17,5878,0.9,CS,D,购物中心,30,T1,56,2
0.78,-0.05,-0.21,94,4.5,33109.5,334,3167.15,62928.4,5,11232,0.91,CS,D,购物中心,30,T1,56,2
0.71,0.22,0.48,94,4.5,43766.81,310,1650.94,62928.4,14,7990,0.85,CS,D,购物中心,30,T1,56,2
0.67,-0.23,-0.4,95,4.5,23706.45,282,1650.94,62928.4,11,14673,0.92,CS,D,购物中心,30,T1,56,2
0.73,-0.01,-0.28,100,4.5,27177.78,288,1650.94,62928.4,15,19074,0.92,CS,D,购物中心,30,T1,56,2
0.72,0.26,-0.04,91,4.5,47186.31,222,1913.81,62928.4,12,8298,0.91,CS,D,购物中心,30,T1,56,2
0.73,0.16,0.18,93,4.5,45718.45,230,3162.13,62928.4,9,8047,0.91,CS,D,购物中心,30,T1,56,2
0.67,0.34,1.21,91,7.4,43025.64,245,0,188821.03,0,0,0.62,FO,C,购物中心,87,T1,53,5
0.7,0.35,1.06,91,7.3,40149.74,255,2115.1,188821.03,0,0,0.64,FO,C,购物中心,87,T1,53,5
0.7,0.4,1.68,91,7.4,52275.9,247,0,188821.03,0,0,0.64,FO,C,购物中心,87,T1,53,5
0.7,0.43,2.8,91,7.8,74118.29,270,0,188821.03,2,12255,0.66,FO,C,购物中心,87,T1,53,5
0.71,0.42,1.86,91,7.7,55667.69,295,0,188821.03,6,5255,0.67,FO,C,购物中心,87,T1,53,5
0.67,0.32,1.27,94,7.7,44321.03,317,1251,188821.03,6,18393,0.64,FO,C,购物中心,87,T1,53,5
0.68,0.39,0.04,94,7.6,63863.76,298,0,188821.03,4,10920,0.65,FO,C,购物中心,87,T1,53,5
0.67,0.4,1.26,94,6.8,81405.13,294,0,188821.03,3,16595,0.6,FO,C,购物中心,87,T1,53,5
0.69,0.43,0.52,99,7,65770.77,283,0,188821.03,3,14695,0.66,FO,C,购物中心,87,T1,53,5
0.69,0.43,0.59,99,7.3,96302.04,260,92,188821.03,7,14511,0.63,FO,C,购物中心,87,T1,53,5
0.69,0.42,0.29,99,7.2,57973.68,262,0,188821.03,6,14216,0.64,FO,C,购物中心,87,T1,53,5
0.67,0.35,0.51,98,7.2,55268.23,238,108,188821.03,4,14166,0.6,FO,C,购物中心,87,T1,53,5
0.68,0.41,0.45,98,7.2,62265.46,248,0,188821.03,13,14938,0.62,FO,C,购物中心,87,T1,53,5
0.65,0.37,0.59,98,7,63739.62,233,81.2,188821.03,10,12241,0.58,FO,C,购物中心,87,T1,53,5
0.68,0.4,0.19,96,6.8,62363.2,269,0,188821.03,9,13582,0.63,FO,C,购物中心,87,T1,53,5
0.7,0.46,0.26,96,7.2,93472.15,300,0,188821.03,5,31571,0.65,FO,C,购物中心,87,T1,53,5
0.65,0.37,0.24,96,7.1,69207.53,298,0,188821.03,7,13668,0.62,FO,C,购物中心,87,T1,53,5
0.66,0.36,0.32,91,7,58335.68,306,746.67,188821.03,11,21332,0.59,FO,C,购物中心,87,T1,53,5
0.68,0.45,0.17,91,7.1,74954.8,314,0,188821.03,6,16719,0.61,FO,C,购物中心,87,T1,53,5
0.63,0.37,-0.09,91,7.1,74063.11,314,0,188821.03,6,14238,0.61,FO,C,购物中心,87,T1,53,5
0.66,0.38,-0.05,94,7.1,62226.08,314,0,188821.03,12,13915,0.68,FO,C,购物中心,87,T1,53,5
0.64,0.41,-0.04,94,7.3,92627.58,293,106.92,188821.03,7,24597,0.61,FO,C,购物中心,87,T1,53,5
0.61,0.31,-0.01,94,7,57367.88,248,1888.55,188821.03,12,14979,0.52,FO,C,购物中心,87,T1,53,5
0.58,0.26,-0.19,93,7.4,44560.18,236,0,188821.03,7,7915,0.52,FO,C,购物中心,87,T1,53,5
0.61,0.33,-0.41,93,6.6,36755.82,218,0,188821.03,6,13793,0.54,FO,C,购物中心,87,T1,53,5
0.57,0.31,0.11,93,7,70819.52,228,0,188821.03,4,11542,0.45,FO,C,购物中心,87,T1,53,5
0.54,0.23,-0.44,93,6.6,35000.43,238,0,188821.03,11,9316,0.51,FO,C,购物中心,87,T1,53,5
0.58,0.3,-0.4,93,7.3,56008.95,259,0,188821.03,10,8139,0.53,FO,C,购物中心,87,T1,53,5
0.57,0.29,-0.14,93,7.5,59748.88,276,0,188821.03,17,5878,0.52,FO,C,购物中心,87,T1,53,5
0.62,0,-0.2,94,7.4,46479.04,313,0,188821.03,5,11232,0.54,FO,C,购物中心,87,T1,53,5
0.45,0.19,-0.11,94,7.4,66851.34,273,0,188821.03,14,7990,0.52,FO,C,购物中心,87,T1,53,5
0.56,0.18,-0.61,95,9,28987.59,263,0,188821.03,11,14673,0.55,FO,C,购物中心,87,T1,53,5
0.53,0.21,0.06,100,8.5,65907.08,276,0,188821.03,15,19074,0.48,FO,C,购物中心,87,T1,53,5
0.54,0.13,-0.58,100,4.6,39412.65,241,0,188821.03,12,8298,0.53,FO,C,购物中心,87,T1,53,5
0.57,-0.02,-0.53,100,4.7,26920.6,245,0,188821.03,9,8047,0.55,FO,C,购物中心,87,T1,53,5
0.69,0.45,1.48,87,10,60869.73,262,5500,1671427.85,0,0,0.65,FO,A+,购物中心,343.71,T1,51,12
0.67,0.4,1.1,87,9.7,51562.61,249,19008.9,1671427.85,0,0,0.64,FO,A+,购物中心,343.71,T1,51,12
0.68,0.48,2.28,87,10.5,80699.29,259,0,1671427.85,0,0,0.64,FO,A+,购物中心,343.71,T1,51,12
0.68,0.49,3.21,87,11.1,103552.35,293,0,1671427.85,2,12255,0.66,FO,A+,购物中心,343.71,T1,51,12
0.66,0.42,1.68,87,10.4,65950.78,332,9877.39,1671427.85,6,5255,0.67,FO,A+,购物中心,343.71,T1,51,12
0.66,0.42,1.71,90,11.1,66567.17,326,12132.2,1671427.85,6,18393,0.66,FO,A+,购物中心,343.71,T1,51,12
0.67,0.48,0.9,90,11.1,93117.09,300,0,1671427.85,4,10920,0.66,FO,A+,购物中心,343.71,T1,51,12
0.67,0.5,3.74,90,10.7,121906.84,273,0,1671427.85,3,16595,0.63,FO,A+,购物中心,343.71,T1,51,12
0.69,0.5,2.04,97,10.1,112530.84,265,0,1671427.85,3,14695,0.67,FO,A+,购物中心,343.71,T1,51,12
0.68,0.52,1.33,97,11.1,192548.15,238,0,1671427.85,7,14511,0.63,FO,A+,购物中心,343.71,T1,51,12
0.68,0.51,1.31,97,11.1,114440.31,238,0,1671427.85,6,14216,0.65,FO,A+,购物中心,343.71,T1,51,12
0.66,0.44,0.77,96,9.5,101029.81,235,348.2,1671427.85,4,14166,0.62,FO,A+,购物中心,343.71,T1,51,12
0.67,0.47,0.98,96,8.9,120383.33,237,0,1671427.85,13,14938,0.62,FO,A+,购物中心,343.71,T1,51,12
0.66,0.45,1.23,96,9.6,114726.09,236,299.8,1671427.85,10,12241,0.61,FO,A+,购物中心,343.71,T1,51,12
0.67,0.48,0.71,93,10,137657.05,273,0,1671427.85,9,13582,0.65,FO,A+,购物中心,343.71,T1,51,12
0.68,0.5,1.03,93,9.4,210559.38,296,12280.94,1671427.85,5,31571,0.64,FO,A+,购物中心,343.71,T1,51,12
0.66,0.44,0.73,93,10,114323.38,326,259.54,1671427.85,7,13668,0.64,FO,A+,购物中心,343.71,T1,51,12
0.64,0.09,0.16,87,9,76945.55,339,271778.16,1671427.85,11,21332,0.62,FO,A+,购物中心,343.71,T1,51,12
0.66,0.48,0.65,87,10,153572,337,16824.03,1671427.85,6,16719,0.6,FO,A+,购物中心,343.71,T1,51,12
0.61,0.41,0.35,87,9.8,164815.21,302,12129.4,1671427.85,6,14238,0.59,FO,A+,购物中心,343.71,T1,51,12
0.65,0.42,0.38,90,9.7,155477.66,315,21180.95,1671427.85,12,13915,0.66,FO,A+,购物中心,343.71,T1,51,12
0.63,0.46,0.17,90,10,226002.17,253,22694.84,1671427.85,7,24597,0.6,FO,A+,购物中心,343.71,T1,51,12
0.65,0.43,0.33,90,9.7,152577.18,262,25528.96,1671427.85,12,14979,0.62,FO,A+,购物中心,343.71,T1,51,12
0.62,0.39,-0.11,89,9.1,90431.44,264,4327.86,1671427.85,7,7915,0.58,FO,A+,购物中心,343.71,T1,51,12
0.62,0.33,-0.08,89,9.1,110438.26,243,29030.88,1671427.85,6,13793,0.59,FO,A+,购物中心,343.71,T1,51,12
0.62,0.27,0.24,89,9.1,142272.9,280,69968.54,1671427.85,4,11542,0.61,FO,A+,购物中心,343.71,T1,51,12
0.52,0.28,0.24,89,8.7,170549.22,262,0,1671427.85,11,9316,0.49,FO,A+,购物中心,343.71,T1,51,12
0.57,0.36,0.36,89,9.1,286024.03,282,10461.63,1671427.85,10,8139,0.53,FO,A+,购物中心,343.71,T1,51,12
0.54,0.29,0.31,89,8.7,149485.33,296,3242.55,1671427.85,17,5878,0.51,FO,A+,购物中心,343.71,T1,51,12
0.61,0.28,0.72,90,9.1,132238.05,343,18679.42,1671427.85,5,11232,0.55,FO,A+,购物中心,343.71,T1,51,12
0.53,0.32,0.73,90,8.7,265042.05,322,0,1671427.85,14,7990,0.52,FO,A+,购物中心,343.71,T1,51,12
0.55,0.31,-0.03,91,9.1,160512.83,307,3437.1,1671427.85,11,14673,0.54,FO,A+,购物中心,343.71,T1,51,12
0.56,0.3,0.25,100,8.5,194900.56,307,6485.1,1671427.85,15,19074,0.56,FO,A+,购物中心,343.71,T1,51,12
0.59,0.37,-0.08,100,8.8,207719.61,259,0,1671427.85,12,8298,0.59,FO,A+,购物中心,343.71,T1,51,12
0.58,0.23,-0.35,78,9.1,98977.41,258,3242.55,1671427.85,9,8047,0.58,FO,A+,购物中心,343.71,T1,51,12
0.79,0.2,2.01,99,5.6,48832.82,445,66721.88,484344.19,0,0,0.96,CO-OP,D,购物中心,93,T1,10,5
0.8,0.38,1.26,99,5.6,36734.02,465,9218,484344.19,0,0,0.97,CO-OP,D,购物中心,93,T1,10,5
0.8,0.41,1.66,99,5.6,43203.08,452,8105.09,484344.19,0,0,0.97,CO-OP,D,购物中心,93,T1,10,5
0.8,0.46,3.46,99,5.6,72384.27,490,245.5,484344.19,2,12255,0.97,CO-OP,D,购物中心,93,T1,10,5
0.79,0.43,2.92,99,5.6,63694.7,510,8927.42,484344.19,6,5255,0.91,CO-OP,D,购物中心,93,T1,10,5
0.77,0.4,3.38,99,5.6,71053.33,526,33526.86,484344.19,6,18393,0.88,CO-OP,D,购物中心,93,T1,10,5
0.77,0.37,0.05,99,5.6,53481.03,597,0,484344.19,4,10920,0.97,CO-OP,D,购物中心,93,T1,10,5
0.78,0.46,0.96,99,5.6,76778.46,590,0,484344.19,3,16595,0.96,CO-OP,D,购物中心,93,T1,10,5
0.78,0.42,0.02,95,5.6,45967.01,537,0,484344.19,3,14695,0.99,CO-OP,D,购物中心,93,T1,10,5
0.79,0.46,-0.07,95,5.6,72659.21,478,2748.2,484344.19,7,14511,0.99,CO-OP,D,购物中心,93,T1,10,5
0.79,0.43,-0.14,95,5.6,47864.27,435,4350.02,484344.19,6,14216,0.99,CO-OP,D,购物中心,93,T1,10,5
0.77,0.34,-0.17,90,5.6,37239.83,429,3226.58,484344.19,4,14166,0.98,CO-OP,D,购物中心,93,T1,10,5
0.78,0.37,-0.06,90,5.6,45730.47,428,893.34,484344.19,13,14938,1,CO-OP,D,购物中心,93,T1,10,5
0.79,0.35,-0.06,90,5.6,34378.42,439,7691.49,484344.19,10,12241,1,CO-OP,D,购物中心,93,T1,10,5
0.79,0.39,-0.18,96,5.6,35481.67,522,242.3,484344.19,9,13582,1,CO-OP,D,购物中心,93,T1,10,5
0.79,0.44,-0.15,96,5.6,61577.61,515,9138.33,484344.19,5,31571,0.99,CO-OP,D,购物中心,93,T1,10,5
0.75,0.35,-0.36,96,5.6,41011.22,523,7903.41,484344.19,7,13668,0.95,CO-OP,D,购物中心,93,T1,10,5
0.75,0.23,-0.29,99,5.6,50580.81,505,43037.67,484344.19,11,21332,0.89,CO-OP,D,购物中心,93,T1,10,5
0.77,0.43,-0.01,99,5.6,53207.14,607,0,484344.19,6,16719,0.96,CO-OP,D,购物中心,93,T1,10,5
0.74,0.4,-0.39,99,5.6,47039.1,548,764.5,484344.19,6,14238,0.96,CO-OP,D,购物中心,93,T1,10,5
0.74,0.34,-0.22,99,5.6,36018.73,502,610.9,484344.19,12,13915,1,CO-OP,D,购物中心,93,T1,10,5
0.7,0.36,-0.36,99,5.6,46750.07,455,0,484344.19,7,24597,0.99,CO-OP,D,购物中心,93,T1,10,5
0.75,0.33,-0.31,99,5.6,32824.18,384,2524.96,484344.19,12,14979,0.92,CO-OP,D,购物中心,93,T1,10,5
0.7,0.17,-0.25,99,5.6,28064.13,341,6954.79,484344.19,7,7915,0.91,CO-OP,D,购物中心,93,T1,10,5
0.75,0.23,-0.29,99,5.6,32454.3,347,13590.47,484344.19,6,13793,0.93,CO-OP,D,购物中心,93,T1,10,5
0.75,0.21,-0.42,99,5.6,20124.82,390,4075.33,484344.19,4,11542,0.97,CO-OP,D,购物中心,93,T1,10,5
0.65,0.32,0.12,99,5.6,39872.53,335,0,484344.19,11,9316,0.67,CO-OP,D,购物中心,93,T1,10,5
0.6,0.29,1.19,99,7.6,135031.25,280,3716.12,484344.19,10,8139,0.53,CO-OP,D,购物中心,93,T1,10,5
0.57,0.26,2.4,99,9.2,139430.2,278,4959.56,484344.19,17,5878,0.51,CO-OP,D,购物中心,93,T1,10,5
0.68,0.23,0.3,99,6.6,65638.1,329,9971.88,484344.19,5,11232,0.58,CO-OP,D,购物中心,93,T1,10,5
0.55,0.24,0.86,99,7,98883.11,289,0,484344.19,14,7990,0.51,CO-OP,D,购物中心,93,T1,10,5
0.58,0.04,-0.07,99,6.7,43824.76,303,0,484344.19,11,14673,0.55,CO-OP,D,购物中心,93,T1,10,5
0.55,0.19,1.1,99,6.9,75678.48,283,0,484344.19,15,19074,0.52,CO-OP,D,购物中心,93,T1,10,5
0.58,0.18,0.22,99,6.4,57009.33,279,0,484344.19,12,8298,0.55,CO-OP,D,购物中心,93,T1,10,5
0.51,-0.05,0.11,99,6.7,36494.52,274,0,484344.19,9,8047,0.49,CO-OP,D,购物中心,93,T1,10,5
0.8,-0.03,,55,1.7,121942.05,485,37714.89,996544.46,0,0,1,CS,B,街铺,363,T2,44,5
0.81,-0.03,,55,1.6,106843.93,490,11750.5,996544.46,0,0,1,CS,B,街铺,363,T2,44,5
0.81,0.06,,55,1.9,131948.21,515,33749.73,996544.46,0,0,1,CS,B,街铺,363,T2,44,5
0.8,0.33,,55,2.9,201532.14,540,881.98,996544.46,2,12255,1,CS,B,街铺,363,T2,44,5
0.8,0.03,,55,1.7,121086.32,566,9617.75,996544.46,6,5255,1,CS,B,街铺,363,T2,44,5
0.79,-0.32,,68,1.2,84189.91,607,65786.43,996544.46,6,18393,1,CS,B,街铺,363,T2,44,5
0.78,0.13,-0.05,68,2,138384.62,596,0,996544.46,4,10920,0.98,CS,B,街铺,363,T2,44,5
0.78,0.34,0.72,68,3.1,215262.39,576,0,996544.46,3,16595,0.95,CS,B,街铺,363,T2,44,5
0.79,0.16,-0.15,70,2.1,145119.32,555,0,996544.46,3,14695,1,CS,B,街铺,363,T2,44,5
0.79,0.29,-0.17,70,2.8,194174.94,499,3361.2,996544.46,7,14511,1,CS,B,街铺,363,T2,44,5
0.79,0.03,-0.09,70,1.7,119232.78,480,9058.62,996544.46,6,14216,1,CS,B,街铺,363,T2,44,5
0.78,-0.32,-0.18,74,1.4,94277.98,496,10963.58,996544.46,4,14166,0.99,CS,B,街铺,363,T2,44,5
0.79,-0.21,-0.28,74,1.3,88416.49,481,618.92,996544.46,13,14938,1,CS,B,街铺,363,T2,44,5
0.78,-0.27,-0.12,74,1.4,94136.81,515,13825.54,996544.46,10,12241,1,CS,B,街铺,363,T2,44,5
0.79,-0.08,-0.2,67,1.5,105543.27,549,281.4,996544.46,9,13582,1,CS,B,街铺,363,T2,44,5
0.79,0.13,-0.29,67,2,143520.45,596,10618.48,996544.46,5,31571,1,CS,B,街铺,363,T2,44,5
0.76,-0.37,-0.37,67,1.1,75979.53,605,17533.44,996544.46,7,13668,0.98,CS,B,街铺,363,T2,44,5
0.76,-1.39,-0.39,55,0.8,51652.12,652,150955.11,996544.46,11,21332,0.99,CS,B,街铺,363,T2,44,5
0.76,0.12,-0.1,55,1.8,124820.44,531,0,996544.46,6,16719,0.87,CS,B,街铺,363,T2,44,5
0.76,0.08,-0.42,55,1.8,125249.7,652,0,996544.46,6,14238,0.99,CS,B,街铺,363,T2,44,5
0.76,-0.27,-0.46,68,1.1,78304.49,593,586.15,996544.46,12,13915,1,CS,B,街铺,363,T2,44,5
0.75,-0.21,-0.57,68,1.2,83714.77,529,1629.87,996544.46,7,24597,1,CS,B,街铺,363,T2,44,5
0.77,-0.6,-0.5,68,0.9,59194.02,468,8375.81,996544.46,12,14979,0.99,CS,B,街铺,363,T2,44,5
0.74,-0.79,-0.43,61,0.8,53778.86,485,21081.87,996544.46,7,7915,0.95,CS,B,街铺,363,T2,44,5
0.75,-1.41,-0.55,61,0.6,39896.33,448,31827.14,996544.46,6,13793,0.97,CS,B,街铺,363,T2,44,5
0.76,-2.28,-0.72,61,0.4,26321.27,518,4549.12,996544.46,4,11542,0.99,CS,B,街铺,363,T2,44,5
0.73,-0.92,-0.54,79,0.7,48843.42,529,0,996544.46,11,9316,0.93,CS,B,街铺,363,T2,44,5
0.76,-0.85,-0.65,79,0.7,50198.79,618,15114.04,996544.46,10,8139,1,CS,B,街铺,363,T2,44,5
0.75,-1.54,-0.55,79,0.5,34511.89,573,5519.67,996544.46,17,5878,0.97,CS,B,街铺,363,T2,44,5
0.78,-2.76,-0.28,97,0.4,37374.29,649,9539.89,996544.46,5,11232,0.97,CS,B,街铺,363,T2,44,5
0.73,-0.23,-0.41,97,1.2,73470.58,604,0,996544.46,14,7990,0.94,CS,B,街铺,363,T2,44,5
0.74,-1.37,-0.69,98,0.5,39482.87,586,0,996544.46,11,14673,0.98,CS,B,街铺,363,T2,44,5
0.71,-2.14,-0.65,93,0.4,27109.16,510,253.4,996544.46,15,19074,0.94,CS,B,街铺,363,T2,44,5
0.8,0.19,,77,2.8,190789.01,528,182762.64,2028776.51,0,0,1,CS,A+,购物中心,180,T1,46,7
0.8,0.11,,77,2,131372.53,526,33933.5,2028776.51,0,0,1,CS,A+,购物中心,180,T1,46,7
0.8,0.18,,77,2.3,157212.45,540,76732.04,2028776.51,0,0,1,CS,A+,购物中心,180,T1,46,7
0.79,0.4,,77,3.4,231268.01,558,627.93,2028776.51,2,12255,0.99,CS,A+,购物中心,180,T1,46,7
0.79,0.21,,77,2.4,158738.71,623,37210.22,2028776.51,6,5255,1,CS,A+,购物中心,180,T1,46,7
0.78,0,,77,1.7,115238.58,638,271151.32,2028776.51,6,18393,1,CS,A+,购物中心,180,T1,46,7
0.76,0.22,-0.35,77,2.4,157196.58,613,0,2028776.51,4,10920,0.95,CS,A+,购物中心,180,T1,46,7
0.77,0.27,-0.21,77,2.5,168455.31,603,0,2028776.51,3,16595,0.96,CS,A+,购物中心,180,T1,46,7
0.78,0.2,-0.35,77,2.2,147642,580,0,2028776.51,3,14695,1,CS,A+,购物中心,180,T1,46,7
0.78,0.11,-0.59,77,2,132977.43,493,2932,2028776.51,7,14511,0.97,CS,A+,购物中心,180,T1,46,7
0.76,0.21,-0.12,77,2.5,170468.56,432,49068.22,2028776.51,6,14216,0.88,CS,A+,购物中心,180,T1,46,7
0.77,-0.08,-0.35,77,1.6,108965.42,516,30805.94,2028776.51,4,14166,0.98,CS,A+,购物中心,180,T1,46,7
0.77,-0.02,-0.45,77,1.6,105880.67,445,621.37,2028776.51,13,14938,0.98,CS,A+,购物中心,180,T1,46,7
0.78,0.11,-0.14,77,2.1,112898.17,523,24987.39,2028776.51,10,12241,0.97,CS,A+,购物中心,180,T1,46,7
0.77,0,-0.19,77,1.6,127792.42,575,441.87,2028776.51,9,13582,0.96,CS,A+,购物中心,180,T1,46,7
0.78,0.08,-0.25,77,2.6,173025.66,614,249420.28,2028776.51,5,31571,1,CS,A+,购物中心,180,T1,46,7
0.76,-0.1,-0.33,77,1.6,105912.52,671,74454.89,2028776.51,7,13668,0.99,CS,A+,购物中心,180,T1,46,7
0.74,-1.5,-0.1,77,1.5,103695.8,556,1038294.47,2028776.51,11,21332,0.88,CS,A+,购物中心,180,T1,46,7
0.76,0.13,-0.18,77,1.9,129013.79,532,0,2028776.51,6,16719,0.85,CS,A+,购物中心,180,T1,46,7
0.74,0.06,-0.3,77,1.7,118200.41,665,0,2028776.51,6,14238,0.99,CS,A+,购物中心,180,T1,46,7
0.75,-0.23,-0.43,77,1.2,83554.55,637,181,2028776.51,12,13915,1,CS,A+,购物中心,180,T1,46,7
0.73,-1.7,-0.76,77,0.5,32062.86,567,707.46,2028776.51,7,24597,1,CS,A+,购物中心,180,T1,46,7
0.76,-0.56,-0.59,77,1,70056.77,559,35456.96,2028776.51,12,14979,1,CS,A+,购物中心,180,T1,46,7
0.73,-0.65,-0.36,77,1.1,70097.66,522,84578.71,2028776.51,7,7915,0.96,CS,A+,购物中心,180,T1,46,7
0.75,-0.35,-0.29,77,1.2,75052.41,507,90246.21,2028776.51,6,13793,0.95,CS,A+,购物中心,180,T1,46,7
0.75,-1.05,-0.53,77,0.8,53643.01,577,121863.51,2028776.51,4,11542,1,CS,A+,购物中心,180,T1,46,7
0.74,-0.4,-0.46,86,1.1,69221.14,637,176.61,2028776.51,11,9316,0.96,CS,A+,购物中心,180,T1,46,7
0.75,-0.17,-0.43,86,1.5,98909.56,643,92146.26,2028776.51,10,8139,0.98,CS,A+,购物中心,180,T1,46,7
0.72,-0.93,-0.37,86,1,67153.66,645,32086.62,2028776.51,17,5878,0.91,CS,A+,购物中心,180,T1,46,7
0.77,-0.65,-0.33,94,1.1,69339.76,656,44757.54,2028776.51,5,11232,0.98,CS,A+,购物中心,180,T1,46,7
0.72,-0.06,-0.15,94,1.6,109934.44,630,0,2028776.51,14,7990,0.94,CS,A+,购物中心,180,T1,46,7
0.74,-0.51,-0.51,95,1,58510.21,587,0,2028776.51,11,14673,0.99,CS,A+,购物中心,180,T1,46,7
0.74,-0.94,-0.41,93,0.7,49506.89,566,0,2028776.51,15,19074,0.99,CS,A+,购物中心,180,T1,46,7
0.75,-0.28,1.35,66,1.2,75385.13,476,10524.22,2028776.51,12,8298,0.97,CS,A+,购物中心,180,T1,46,7
0.72,-0.71,-0.14,95,0.9,60510.14,459,16441.02,2028776.51,9,8047,0.94,CS,A+,购物中心,180,T1,46,7
0.69,0.44,,87,7.7,35835.33,256,0,833638.92,0,0,0.65,FO,B,购物中心,288,T2,44,9
0.68,0.42,,87,8.5,38070.85,244,3267.6,833638.92,0,0,0.62,FO,B,购物中心,288,T2,44,9
0.69,0.42,,87,7.9,49655.37,240,0,833638.92,0,0,0.66,FO,B,购物中心,288,T2,44,9
0.69,0.44,,87,8.2,58072.27,277,0,833638.92,2,12255,0.66,FO,B,购物中心,288,T2,44,9
0.67,0.32,,87,7,28712.25,300,1482.69,833638.92,6,5255,0.65,FO,B,购物中心,288,T2,44,9
0.66,0.31,,83,7.9,33391.07,305,7944,833638.92,6,18393,0.66,FO,B,购物中心,288,T2,44,9
0.69,0.43,0.4,83,8,56647.01,291,820,833638.92,4,10920,0.67,FO,B,购物中心,288,T2,44,9
0.69,0.44,2.3,83,7.1,72813.58,276,3000,833638.92,3,16595,0.65,FO,B,购物中心,288,T2,44,9
0.68,0.38,0.54,85,5.8,56226.4,250,885,833638.92,3,14695,0.68,FO,B,购物中心,288,T2,44,9
0.68,0.4,1.37,85,5.7,135453.58,226,0,833638.92,7,14511,0.63,FO,B,购物中心,288,T2,44,9
0.68,0.31,1.7,85,7.2,72632.78,236,0,833638.92,6,14216,0.65,FO,B,购物中心,288,T2,44,9
0.65,0.28,1.77,82,6.9,70510.76,213,520,833638.92,4,14166,0.59,FO,B,购物中心,288,T2,44,9
0.67,0.36,1.1,82,6.6,75105.23,233,0,833638.92,13,14938,0.64,FO,B,购物中心,288,T2,44,9
0.64,0.28,0.9,82,6.4,72448.53,223,508,833638.92,10,12241,0.57,FO,B,购物中心,288,T2,44,9
0.68,0.37,0.67,84,7,82661.68,263,0,833638.92,9,13582,0.65,FO,B,购物中心,288,T2,44,9
0.69,0.42,1.21,84,6.9,128112.47,287,6720.84,833638.92,5,31571,0.65,FO,B,购物中心,288,T2,44,9
0.66,0.27,0.74,84,6.8,50068.13,314,477.2,833638.92,7,13668,0.65,FO,B,购物中心,288,T2,44,9
0.64,0.16,0.3,87,6.5,43308.47,321,18472.53,833638.92,11,21332,0.62,FO,B,购物中心,288,T2,44,9
0.67,0.37,0.59,87,6.6,89782.51,308,260,833638.92,6,16719,0.62,FO,B,购物中心,288,T2,44,9
0.62,0.28,0.14,87,6.5,82607.07,291,3000,833638.92,6,14238,0.6,FO,B,购物中心,288,T2,44,9
0.64,0.27,0.14,83,6.4,63830,296,360,833638.92,12,13915,0.65,FO,B,购物中心,288,T2,44,9
0.65,0.38,-0.29,83,6.8,96097.89,265,0,833638.92,7,24597,0.64,FO,B,购物中心,288,T2,44,9
0.64,0.29,-0.2,83,6.8,58243.59,252,2554.02,833638.92,12,14979,0.6,FO,B,购物中心,288,T2,44,9
0.57,0.16,-0.35,85,6.8,45629.31,223,6334.28,833638.92,7,7915,0.52,FO,B,购物中心,288,T2,44,9
0.62,0.19,-0.41,85,6.4,44419.48,235,0,833638.92,6,13793,0.59,FO,B,购物中心,288,T2,44,9
0.57,0.29,0.48,85,6.8,107132.58,252,3488.19,833638.92,4,11542,0.5,FO,B,购物中心,288,T2,44,9
0.51,0.18,-0.3,81,6.1,57620.65,231,0,833638.92,11,9316,0.46,FO,B,购物中心,288,T2,44,9
0.51,0.23,-0.21,81,6.8,101503.37,243,4139.7,833638.92,10,8139,0.47,FO,B,购物中心,288,T2,44,9
0.45,0.04,-0.18,81,6.7,40977.27,243,0,833638.92,17,5878,0.43,FO,B,购物中心,288,T2,44,9
0.6,-0.3,-0.19,77,6.5,35273.76,275,6192.73,833638.92,5,11232,0.52,FO,B,购物中心,288,T2,44,9
0.55,0.23,-0.18,77,6.7,73558.09,269,0,833638.92,14,7990,0.54,FO,B,购物中心,288,T2,44,9
0.57,0.11,-0.6,78,5.5,33224.09,275,3000,833638.92,11,14673,0.56,FO,B,购物中心,288,T2,44,9
0.56,0.2,-0.18,88,6.3,52116.95,264,0,833638.92,15,19074,0.55,FO,B,购物中心,288,T2,44,9
0.6,0.32,-0.37,88,6.8,60333.24,250,0,833638.92,12,8298,0.6,FO,B,购物中心,288,T2,44,9
0.53,0.11,-0.36,87,6.2,37574.55,243,0,833638.92,9,8047,0.53,FO,B,购物中心,288,T2,44,9
0.79,0.43,,79,4.2,213877.01,509,62761.21,1213325.34,0,0,0.98,CS,A+,购物中心,178,T1,46,10
0.8,0.4,,79,3.6,180405.81,525,25132.72,1213325.34,0,0,0.99,CS,A+,购物中心,178,T1,46,10
