学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1188,大学英语(2),4,97,85,56.5,NA,74,,74,NA,,NA,2.4,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1188,程序设计基础项目,1.5,,,86,NA,86,,86,NA,,NA,3.6,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1188,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1188,大学物理(1),4,89,,48,NA,60,,60,NA,,NA,1,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1188,电路原理,2,97,,51,NA,65,,65,NA,,NA,1.5,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1188,数据结构,4,90,,48,NA,65,,65,NA,,NA,1.5,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1188,高等数学(2),5,72.5,,63,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1188,离散数学,4,100,,60,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1188,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1188,思想道德修养与法律基础,2,95,,83,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1188,网页设计与制作,2,85,89,90,NA,89,,89,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05132061-03010008-1,2013-2014
1188, 影视鉴赏,2,,,85.3,NA,85.3,,85.3,NA,,NA,3.53,网络公共选修课,艺术,0,(2013-2014-1)-10000056-jz100010-2,2013-2014
1188,大学英语（五）,4,86,,36,NA,61,,61,NA,,NA,1.1,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1188,面向对象程序设计(C++),3,100,,39,NA,63,,63,NA,,NA,1.3,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1188,概率论与数理统计,3,94,,43,NA,63,,63,NA,,NA,1.3,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1188,模拟电子技术,3,88,,52,NA,70,,70,NA,,NA,2,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1188,毛泽东思想和中国特色社会主义理论体系概论,4,89,,66,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1188,大学物理实验,1,,,,75,75,,75,NA,,NA,2.5,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1188,大学物理(2),2,75,,77,NA,76,,76,NA,,NA,2.6,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1188,电子电工实习,1,,,,76,76,,76,NA,,NA,2.6,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1188,物联网概论,2,85,,84,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1188,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1188,田径俱乐部,2,90,0,82,0,86,,86,NA,,NA,3.6,,,0,(2013-2014-1)-004-08010029-1,2013-2014
1188,面向对象程序设计课程设计,1.5,,,,87,87,,87,NA,,NA,3.7,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1188,当代中国发展与信仰追求,2,,,70,NA,70,,70,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-2)-10000040-10030104-1,2013-2014
1188,计算机网络基础,4,85,,28,NA,51,,51,61,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1188,Linux程序设计,4,80,,54,NA,64,,64,NA,,NA,1.4,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1188,大学英语（四）,4,90,,40,NA,65,,65,NA,,NA,1.5,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1188,中国近代史纲要,2,89,,53,NA,67,,67,NA,,NA,1.7,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1188,数字逻辑,3,75,,70,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1188,MySQL数据库,3,87,,84,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1188,数学实验,1,89,,92,NA,90.5,,90.5,NA,,NA,4.05,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1188,田径俱乐部,2,88,,100,NA,94,,94,NA,,NA,4.4,公共必修课,,0,(2013-2014-2)-004-08010029-1,2013-2014
1188,图像处理技术,2,72,,74,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1188,音视频处理,2,72.5,,85,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1188,传感器技术与应用,2.5,85,,78,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1188,短距离无线通信技术,2.5,77,,85,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1188,RFID技术与应用,2.5,81,,85,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1188,嵌入式程序设计,4.5,90,,80,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1188,单片机技术,3,90,,84,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1188,数据获取与处理嵌入式程序开发,2,,,90,NA,90,,90,NA,,NA,4,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1188,物联网通信与组网技术,3,87,,82,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1188,动画制作技术,2,87.5,,84,NA,85,,85,NA,,NA,3.5,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1188,可视化程序设计,1.5,,,86,NA,86,,86,NA,,NA,3.6,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1188,可视化程序设计(QT),3.5,85,88,84,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1188,无线传感器网络,2.5,95,,90,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1188,毕业设计,6,,,80,NA,80,,80,NA,,NA,3,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1188,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1188,职业方向培训,5,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1192,大学英语,4,,,,NA,48.8,,48.8,53.5,,NA,0,公共课,,NA,(2012-2013-1)-04132060-49853,2012-2013
1192,程序设计基础(C语言),4,,,,NA,54.6,,54.6,60,,NA,1,专业必修课,,NA,(2012-2013-1)-05011049-49855,2012-2013
1192,线性代数,3,,,,NA,60.2,,60.2,NA,,NA,1.02,专业基础课,,NA,(2012-2013-1)-07132103-49859,2012-2013
1192,马克思主义基本原理,2,,,,NA,61.2,,61.2,NA,,NA,1.12,公共基础课,,NA,(2012-2013-1)-03011001-49851,2012-2013
1192,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49852,2012-2013
1192,高等数学,5,,,,NA,66,,66,NA,,NA,1.6,专业基础课,,NA,(2012-2013-1)-07132016-49858,2012-2013
1192,心理健康教育,2,,,,NA,80,,80,NA,,NA,3,公共课,,NA,(2012-2013-1)-10332063-49861,2012-2013
1192,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49857,2012-2013
1192,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-49860,2012-2013
1192,公共体育,1,,,69.2,NA,69,,69,NA,,NA,1.9,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08080002-4,2012-2013
1192,程序设计基础项目,1.5,,,50,NA,50,,50,75,,NA,1,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1192,大学英语(2),4,90,85,53.5,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1192,新技术讲座(2),0.5,,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1192,高等数学(2),5,57.5,,35,NA,44,,44,18,,NA,0,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1192,大学物理(1),4,70,,46,NA,53,,53,68,,NA,1,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1192,数据结构,4,83,,36.5,NA,55,,55,70,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1192,电路原理,2,97,,55,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1192,离散数学,4,93,,62,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1192,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1192,思想道德修养与法律基础,2,90,,86,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1192,大学英语（五）,4,72,,36,NA,54,,54,47,,50,0,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1192,概率论与数理统计,3,92,,30,NA,55,,55,61,,46,1,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1192,面向对象程序设计(C++),3,100,,45,NA,67,,67,NA,,NA,1.7,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1192,模拟电子技术,3,86,,48,NA,67,,67,NA,,NA,1.7,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1192,大学物理实验,1,,,,70,70,,70,NA,,NA,2,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1192,大学物理(2),2,70,,76,NA,74,,74,NA,,NA,2.4,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1192,毛泽东思想和中国特色社会主义理论体系概论,4,87,,70,NA,77,,77,NA,,NA,2.7,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1192,面向对象程序设计课程设计,1.5,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1192,电子电工实习,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1192,物联网概论,2,80,,85,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1192,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1192,足球,2,85,,84,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-02-08010032-7,2013-2014
1192,国学精粹：《千字文》赏析及书写,2,0,,0,NA,0,,0,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-90000010-jz100012-1,2013-2014
1192,Linux程序设计,4,72,,40,NA,53,,53,18,,NA,0,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1192,计算机网络基础,4,100,,34,NA,60,,60,NA,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1192,大学英语（四）,4,85,,35,NA,60,,60,NA,,NA,1,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1192,数字逻辑,3,62.5,,60,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1192,MySQL数据库,3,63,,62,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1192,中国近代史纲要,2,86,,56,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1192,足球,2,80,,86,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-2)-02-08010032-2,2013-2014
1192,数学实验,1,89,,93,NA,91,,91,NA,,NA,4.1,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1192,大学生创业基础,2,58,,58,NA,58,,58,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-1)-90000043-jz100017-2,2014-2015
1192,从《西游记》中取成长经,2,60,,60,NA,60,,60,NA,,NA,1,公共任选课,历史与文学,0,(2014-2015-1)-90000011-10030165-1,2014-2015
1192,动态网站开发,4.5,50,,0,NA,20,,20,61,,NA,1,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1192,网页程序设计,3,50,,70,NA,60,,60,NA,,NA,1,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1192,图像处理技术,2,60,,65,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1192,单片机技术,3,64,,67,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1192,统一建模语言,2,70,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1192,动态网站开发网页设计项目,2,,,,78,78,,78,NA,,NA,2.8,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1192,音视频处理,2,67.5,,91,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1192,动画制作技术,2,25,,40,NA,34,,34,73,,NA,1,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1192,.NET程序设计,3.5,62.5,,60,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1192,测试工具,3,43,,80,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1192,无线传感器网络,2.5,60,,90,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1192,金庸小说研究,2,0,,0,NA,0,,0,NA,,NA,NA,公共任选课,历史与文学,0,(2015-2016-1)-01041001-10030235-1,2015-2016
1192,毕业设计,6,,,50,NA,50,,50,NA,,NA,0,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1192,岗前培训,3,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1192,职业方向培训,5,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1194,线性代数,3,,,,NA,60.9,,60.9,NA,,NA,1.09,专业基础课,,NA,(2012-2013-1)-07132103-50015,2012-2013
1194,大学英语,4,,,,NA,63.6,,63.6,NA,,NA,1.36,公共课,,NA,(2012-2013-1)-04132060-50011,2012-2013
1194,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-50010,2012-2013
1194,高等数学,5,,,,NA,65.7,,65.7,NA,,NA,1.57,专业基础课,,NA,(2012-2013-1)-07132016-50014,2012-2013
1194,程序设计基础(C语言),4,,,,NA,66,,66,NA,,NA,1.6,专业必修课,,NA,(2012-2013-1)-05011049-50012,2012-2013
1194,马克思主义基本原理,2,,,,NA,70.2,,70.2,NA,,NA,2.02,公共基础课,,NA,(2012-2013-1)-03011001-50009,2012-2013
1194,计算机导论,2,,,,NA,75,,75,NA,,NA,2.5,公共必修课,,NA,(2012-2013-1)-05132035-50013,2012-2013
1194,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-50016,2012-2013
1194,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-50017,2012-2013
1194,大学英语(2),4,91,92.5,64,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1194,程序设计基础项目,1.5,,,80,NA,80,,80,NA,,NA,3,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1194,新技术讲座(2),0.5,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1194,数据结构,4,90,,40,NA,60,,60,NA,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1194,大学物理(1),4,83,,51,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1194,电路原理,2,93,,64,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1194,离散数学,4,100,,63,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1194,高等数学(2),5,87.5,,75,NA,80,,80,NA,,NA,3,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1194,思想道德修养与法律基础,2,95,,77,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1194,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1194,公共体育,1,,,85,NA,85,,85,NA,,NA,3.5,公共基础课,,0,(2012-2013-2)-08132037-08010017-7,2012-2013
1194,办公自动化,2,60,,75,NA,68,,68,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05132013-10030209-2,2013-2014
1194,网页设计与制作,2,90,90,95,NA,93,,93,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-05132061-03010008-1,2013-2014
1194,面向对象程序设计(C++),3,90,,27,NA,52,,52,62,,NA,1,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1194,概率论与数理统计,3,91,,42,NA,62,,62,NA,,NA,1.2,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1194,大学英语（五）,4,84,,48,NA,66,,66,NA,,NA,1.6,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1194,大学物理(2),2,80,,68,NA,72,,72,NA,,NA,2.2,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1194,大学物理实验,1,,,,75,75,,75,NA,,NA,2.5,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1194,模拟电子技术,3,88,,66,NA,77,,77,NA,,NA,2.7,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1194,毛泽东思想和中国特色社会主义理论体系概论,4,90,,72,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1194,物联网概论,2,85,,82,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1194,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1194,电子电工实习,1,,,,85,85,,85,NA,,NA,3.5,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1194,面向对象程序设计课程设计,1.5,,,,87,87,,87,NA,,NA,3.7,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1194,羽毛球,2,96,,90,NA,93,,93,NA,,NA,4.3,公共必修课,,0,(2013-2014-1)-13-20130801-9,2013-2014
1194,计算机网络基础,4,85,,28,NA,51,,51,62,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1194,大学英语（四）,4,82,,37,NA,60,,60,NA,,NA,1,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1194,Linux程序设计,4,80,,60,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1194,中国近代史纲要,2,87,,57,NA,69,,69,NA,,NA,1.9,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1194,MySQL数据库,3,81,,66,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1194,数字逻辑,3,77.5,,70,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1194,数学实验,1,89,,76,NA,82.5,,82.5,NA,,NA,3.25,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1194,乒乓球,2,91.2,,94,NA,93,,93,NA,,NA,4.3,公共必修课,,0,(2013-2014-2)-10-20130801-1,2013-2014
1194,大学生创业基础,2,86,,50,NA,75,,75,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-1)-90000043-jz100017-2,2014-2015
1194,从《西游记》中取成长经,2,60,,60,NA,60,,60,NA,,NA,1,公共任选课,历史与文学,0,(2014-2015-1)-90000011-10030165-1,2014-2015
1194,网页程序设计,3,0,,0,NA,0,,0,65,,NA,1,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1194,动态网站开发,4.5,55,,18,NA,33,,33,72,,NA,1,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1194,图像处理技术,2,60,,65,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1194,统一建模语言,2,70,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1194,动态网站开发网页设计项目,2,,,,70,70,,70,NA,,NA,2,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1194,单片机技术,3,60,,82,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1194,音视频处理,2,67.5,,92,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1194,动画制作技术,2,25,,40,NA,34,,34,75,,NA,1,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1194,.NET程序设计,3.5,62.5,,60,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1194,测试工具,3,47,,81,NA,64,,64,NA,,NA,1.4,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1194,无线传感器网络,2.5,60,,85,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1194,毕业设计,6,,,67,NA,67,,67,NA,,NA,1.7,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1194,岗前培训,3,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1194,职业方向培训,5,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1196,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-50030,2012-2013
1196,大学英语,4,,,,NA,65,,65,NA,,NA,1.5,公共课,,NA,(2012-2013-1)-04132060-50031,2012-2013
1196,程序设计基础(C语言),4,,,,NA,76,,76,NA,,NA,2.6,专业必修课,,NA,(2012-2013-1)-05011049-50032,2012-2013
1196,线性代数,3,,,,NA,81.9,,81.9,NA,,NA,3.19,专业基础课,,NA,(2012-2013-1)-07132103-50035,2012-2013
1196,马克思主义基本原理,2,,,,NA,82.2,,82.2,NA,,NA,3.22,公共基础课,,NA,(2012-2013-1)-03011001-50029,2012-2013
1196,心理健康教育,2,,,,NA,87,,87,NA,,NA,3.7,公共课,,NA,(2012-2013-1)-10332063-50037,2012-2013
1196,高等数学,5,,,,NA,90.3,,90.3,NA,,NA,4.03,专业基础课,,NA,(2012-2013-1)-07132016-50034,2012-2013
1196,计算机导论,2,,,,NA,95,,95,NA,,NA,4.5,公共必修课,,NA,(2012-2013-1)-05132035-50033,2012-2013
1196,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-50036,2012-2013
1196,公共体育,1,,,90,NA,90,,90,NA,,NA,4,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010029-5,2012-2013
1196,大学英语(2),4,95,85,52,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1196,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1196,程序设计基础项目,1.5,,,95,NA,95,,95,NA,,NA,4.5,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1196,大学物理(1),4,89,,68,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1196,电路原理,2,97,,71,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1196,数据结构,4,96,,72,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1196,离散数学,4,100,,77,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1196,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1196,思想道德修养与法律基础,2,90,,83,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1196,高等数学(2),5,85,,93,NA,90,,90,NA,,NA,4,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1196,程序设计基础,2,76,75,77,NA,76,,76,NA,,NA,2.6,公共任选课,科学与技术,0,(2013-2014-1)-10402063-05010038-2,2013-2014
1196,大学物理实验,1,,,,65,65,,65,NA,,NA,1.5,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1196,大学英语（五）,4,83,,53,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1196,概率论与数理统计,3,92,,57,NA,71,,71,NA,,NA,2.1,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1196,模拟电子技术,3,92,,56,NA,74,,74,NA,,NA,2.4,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1196,大学物理(2),2,70,,82,NA,78,,78,NA,,NA,2.8,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1196,电子电工实习,1,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1196,毛泽东思想和中国特色社会主义理论体系概论,4,88,,78,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1196,物联网概论,2,85,,83,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1196,乒乓球,2,86,,84,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10-08010006-8,2013-2014
