y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1036413.52 ,67.29 ,300.79 ,0.00 ,334097.27 ,9.00 ,13581.78 ,0.63 ,FO,A,购物中心,147.00 ,T2,75.73 ,16.00 ,11.00 
1025078.79 ,67.29 ,327.80 ,7674.80 ,334097.27 ,5.00 ,31571.40 ,0.64 ,FO,A,购物中心,147.00 ,T2,75.73 ,0.00 ,11.00 
462622.34 ,67.29 ,349.69 ,272.81 ,334097.27 ,7.00 ,13667.57 ,0.64 ,FO,A,购物中心,147.00 ,T2,75.73 ,0.00 ,11.00 
426697.34 ,65.15 ,341.23 ,5104.01 ,334097.27 ,11.00 ,21332.18 ,0.61 ,FO,A,购物中心,147.00 ,T2,75.73 ,16.00 ,11.00 
321076.35 ,94.30 ,277.35 ,7347.96 ,1139665.47 ,0.00 ,0.00 ,0.67 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
312692.30 ,94.30 ,265.18 ,8467.14 ,1139665.47 ,0.00 ,0.00 ,0.65 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
431502.88 ,94.30 ,267.79 ,1000.00 ,1139665.47 ,0.00 ,0.00 ,0.63 ,FO,A,购物中心,214.00 ,T3,71.30 ,16.00 ,9.00 
570782.86 ,94.30 ,295.47 ,10470.48 ,1139665.47 ,2.00 ,12255.00 ,0.67 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
309334.92 ,94.30 ,312.26 ,2266.69 ,1139665.47 ,6.00 ,5254.83 ,0.68 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
369443.04 ,99.00 ,324.19 ,11382.08 ,1139665.47 ,6.00 ,18393.17 ,0.68 ,FO,A,购物中心,214.00 ,T3,71.30 ,16.00 ,9.00 
601299.10 ,99.00 ,309.09 ,-0.22 ,1139665.47 ,4.00 ,10919.50 ,0.68 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
925138.64 ,99.00 ,304.10 ,1000.00 ,1139665.47 ,3.00 ,16595.00 ,0.64 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
620531.08 ,99.00 ,272.86 ,304.12 ,1139665.47 ,3.00 ,14694.67 ,0.67 ,FO,A,购物中心,214.00 ,T3,71.30 ,16.00 ,9.00 
1082819.24 ,99.00 ,260.01 ,1592.00 ,1139665.47 ,7.00 ,14510.86 ,0.64 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
516648.85 ,99.00 ,269.19 ,1500.00 ,1139665.47 ,6.00 ,14215.67 ,0.66 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
466385.33 ,93.00 ,259.68 ,1828.50 ,1139665.47 ,4.00 ,14166.25 ,0.64 ,FO,A,购物中心,214.00 ,T3,71.30 ,16.00 ,9.00 
564135.65 ,93.00 ,254.76 ,1500.00 ,1139665.47 ,13.00 ,14938.46 ,0.65 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
691180.56 ,93.00 ,270.57 ,1913.01 ,1139665.47 ,10.00 ,12240.80 ,0.64 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
989389.67 ,96.33 ,301.72 ,1768.66 ,1139665.47 ,9.00 ,13581.78 ,0.66 ,FO,A,购物中心,214.00 ,T3,71.30 ,16.00 ,9.00 
1009903.23 ,96.33 ,323.58 ,13577.11 ,1139665.47 ,5.00 ,31571.40 ,0.65 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
507773.80 ,96.33 ,333.28 ,2338.19 ,1139665.47 ,7.00 ,13667.57 ,0.64 ,FO,A,购物中心,214.00 ,T3,71.30 ,0.00 ,9.00 
452936.34 ,94.30 ,333.39 ,5973.01 ,1139665.47 ,11.00 ,21332.18 ,0.63 ,FO,A,购物中心,214.00 ,T3,71.30 ,16.00 ,9.00 
199524.74 ,98.55 ,277.44 ,0.00 ,1187779.74 ,0.00 ,0.00 ,0.67 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
173406.22 ,98.55 ,280.28 ,9997.80 ,1187779.74 ,0.00 ,0.00 ,0.65 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
272588.52 ,98.55 ,267.22 ,0.00 ,1187779.74 ,0.00 ,0.00 ,0.63 ,FO,B,街铺,206.00 ,T1,153.87 ,16.00 ,6.00 
346174.28 ,98.55 ,291.29 ,0.00 ,1187779.74 ,2.00 ,12255.00 ,0.68 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
185700.52 ,98.55 ,302.36 ,9814.69 ,1187779.74 ,6.00 ,5254.83 ,0.68 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
149898.96 ,96.00 ,307.95 ,28090.00 ,1187779.74 ,6.00 ,18393.17 ,0.64 ,FO,B,街铺,206.00 ,T1,153.87 ,16.00 ,6.00 
201754.56 ,96.00 ,305.10 ,0.00 ,1187779.74 ,4.00 ,10919.50 ,0.68 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
289788.17 ,96.00 ,296.57 ,0.00 ,1187779.74 ,3.00 ,16595.00 ,0.64 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
207340.67 ,98.00 ,286.90 ,0.00 ,1187779.74 ,3.00 ,14694.67 ,0.67 ,FO,B,街铺,206.00 ,T1,153.87 ,16.00 ,6.00 
364824.00 ,98.00 ,273.13 ,92.00 ,1187779.74 ,7.00 ,14510.86 ,0.65 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
318937.71 ,98.00 ,271.98 ,0.00 ,1187779.74 ,6.00 ,14215.67 ,0.64 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
209807.07 ,95.00 ,253.45 ,348.20 ,1187779.74 ,4.00 ,14166.25 ,0.62 ,FO,B,街铺,206.00 ,T1,153.87 ,16.00 ,6.00 
209699.89 ,95.00 ,251.17 ,0.00 ,1187779.74 ,13.00 ,14938.46 ,0.64 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
179295.61 ,95.00 ,257.64 ,296.80 ,1187779.74 ,10.00 ,12240.80 ,0.63 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
253472.77 ,96.89 ,297.01 ,0.00 ,1187779.74 ,9.00 ,13581.78 ,0.66 ,FO,B,街铺,206.00 ,T1,153.87 ,16.00 ,6.00 
415834.63 ,96.89 ,319.31 ,16562.34 ,1187779.74 ,5.00 ,31571.40 ,0.66 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
230274.12 ,96.89 ,312.74 ,201.62 ,1187779.74 ,7.00 ,13667.57 ,0.64 ,FO,B,街铺,206.00 ,T1,153.87 ,0.00 ,6.00 
148809.86 ,98.55 ,314.53 ,9060.59 ,1187779.74 ,11.00 ,21332.18 ,0.60 ,FO,B,街铺,206.00 ,T1,153.87 ,16.00 ,6.00 
9790.53 ,88.00 ,263.77 ,3153.00 ,649858.26 ,0.00 ,0.00 ,0.95 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
6685.32 ,88.00 ,319.74 ,1030.00 ,649858.26 ,0.00 ,0.00 ,0.98 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
75939.02 ,88.00 ,307.76 ,0.00 ,649858.26 ,0.00 ,0.00 ,0.99 ,CS,D,购物中心,54.50 ,T2,63.60 ,16.00 ,5.00 
79281.68 ,91.00 ,311.84 ,0.00 ,649858.26 ,2.00 ,12255.00 ,0.98 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
3214.26 ,91.00 ,318.82 ,3353.34 ,649858.26 ,6.00 ,5254.83 ,0.99 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
394515.45 ,91.00 ,192.58 ,6534.50 ,649858.26 ,6.00 ,18393.17 ,0.57 ,CS,D,购物中心,54.50 ,T2,63.60 ,16.00 ,5.00 
221832.73 ,82.00 ,347.02 ,0.00 ,649858.26 ,4.00 ,10919.50 ,1.00 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
88800.39 ,82.00 ,323.70 ,0.00 ,649858.26 ,3.00 ,16595.00 ,0.99 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
18156.60 ,82.00 ,322.76 ,0.00 ,649858.26 ,3.00 ,14694.67 ,1.00 ,CS,D,购物中心,54.50 ,T2,63.60 ,16.00 ,5.00 
35891.07 ,86.00 ,255.38 ,386.00 ,649858.26 ,7.00 ,14510.86 ,0.90 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
481.03 ,86.00 ,243.50 ,394.00 ,649858.26 ,6.00 ,14215.67 ,0.96 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
-5525.80 ,86.00 ,235.06 ,7407.00 ,649858.26 ,4.00 ,14166.25 ,0.97 ,CS,D,购物中心,54.50 ,T2,63.60 ,16.00 ,5.00 
-95.13 ,89.00 ,244.03 ,0.00 ,649858.26 ,13.00 ,14938.46 ,0.98 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
15304.34 ,89.00 ,302.22 ,3578.97 ,649858.26 ,10.00 ,12240.80 ,0.97 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
40354.93 ,89.00 ,281.00 ,539.05 ,649858.26 ,9.00 ,13581.78 ,0.96 ,CS,D,购物中心,54.50 ,T2,63.60 ,16.00 ,5.00 
64876.55 ,88.00 ,285.07 ,276.44 ,649858.26 ,5.00 ,31571.40 ,0.89 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
-3534.62 ,88.00 ,390.22 ,3285.90 ,649858.26 ,7.00 ,13667.57 ,0.98 ,CS,D,购物中心,54.50 ,T2,63.60 ,0.00 ,5.00 
434368.94 ,88.00 ,218.24 ,7671.72 ,649858.26 ,11.00 ,21332.18 ,0.56 ,CS,D,购物中心,54.50 ,T2,63.60 ,16.00 ,5.00 
429902.68 ,68.45 ,287.16 ,0.00 ,688362.40 ,0.00 ,0.00 ,0.69 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
378144.37 ,68.45 ,264.73 ,6430.41 ,688362.40 ,0.00 ,0.00 ,0.66 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
612610.17 ,68.45 ,267.84 ,11000.00 ,688362.40 ,0.00 ,0.00 ,0.61 ,FO,A,购物中心,140.00 ,T2,107.10 ,16.00 ,11.00 
695193.01 ,68.45 ,311.27 ,0.00 ,688362.40 ,2.00 ,12255.00 ,0.67 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
333464.58 ,68.45 ,331.09 ,4637.69 ,688362.40 ,6.00 ,5254.83 ,0.67 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
336923.34 ,70.00 ,335.47 ,10429.60 ,688362.40 ,6.00 ,18393.17 ,0.65 ,FO,A,购物中心,140.00 ,T2,107.10 ,16.00 ,11.00 
571059.79 ,70.00 ,312.03 ,0.00 ,688362.40 ,4.00 ,10919.50 ,0.67 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
883035.53 ,70.00 ,300.31 ,0.00 ,688362.40 ,3.00 ,16595.00 ,0.65 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
948044.16 ,75.00 ,251.47 ,0.00 ,688362.40 ,3.00 ,14694.67 ,0.64 ,FO,A,购物中心,140.00 ,T2,107.10 ,16.00 ,11.00 
1128198.67 ,75.00 ,253.49 ,0.00 ,688362.40 ,7.00 ,14510.86 ,0.64 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
712220.24 ,75.00 ,263.79 ,0.00 ,688362.40 ,6.00 ,14215.67 ,0.66 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
536473.87 ,73.00 ,252.48 ,0.00 ,688362.40 ,4.00 ,14166.25 ,0.64 ,FO,A,购物中心,140.00 ,T2,107.10 ,16.00 ,11.00 
761754.19 ,73.00 ,257.94 ,0.00 ,688362.40 ,13.00 ,14938.46 ,0.64 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
547860.72 ,73.00 ,259.14 ,209.10 ,688362.40 ,10.00 ,12240.80 ,0.63 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
1052870.36 ,71.61 ,289.84 ,0.00 ,688362.40 ,9.00 ,13581.78 ,0.62 ,FO,A,购物中心,140.00 ,T2,107.10 ,16.00 ,11.00 
1084862.67 ,71.61 ,323.16 ,3306.45 ,688362.40 ,5.00 ,31571.40 ,0.66 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
504770.85 ,71.61 ,332.87 ,181.50 ,688362.40 ,7.00 ,13667.57 ,0.63 ,FO,A,购物中心,140.00 ,T2,107.10 ,0.00 ,11.00 
172995.50 ,68.45 ,324.78 ,6873.41 ,688362.40 ,11.00 ,21332.18 ,0.60 ,FO,A,购物中心,140.00 ,T2,107.10 ,16.00 ,11.00 
611536.79 ,89.50 ,281.40 ,4000.00 ,1261855.63 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
463572.84 ,89.50 ,251.60 ,37.20 ,1261855.63 ,0.00 ,0.00 ,0.63 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
616812.35 ,89.50 ,258.34 ,0.00 ,1261855.63 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,254.00 ,T1,88.77 ,16.00 ,11.00 
950343.63 ,89.50 ,310.68 ,6613.00 ,1261855.63 ,2.00 ,12255.00 ,0.66 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
373985.32 ,89.50 ,329.79 ,37380.69 ,1261855.63 ,6.00 ,5254.83 ,0.65 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
377979.58 ,88.00 ,330.80 ,8930.80 ,1261855.63 ,6.00 ,18393.17 ,0.64 ,FO,A+,购物中心,254.00 ,T1,88.77 ,16.00 ,11.00 
643801.14 ,88.00 ,313.32 ,1000.00 ,1261855.63 ,4.00 ,10919.50 ,0.66 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
926199.54 ,88.00 ,292.25 ,0.00 ,1261855.63 ,3.00 ,16595.00 ,0.63 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
805042.54 ,87.00 ,260.57 ,0.00 ,1261855.63 ,3.00 ,14694.67 ,0.68 ,FO,A+,购物中心,254.00 ,T1,88.77 ,16.00 ,11.00 
1336673.96 ,87.00 ,253.89 ,0.00 ,1261855.63 ,7.00 ,14510.86 ,0.64 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
785303.88 ,87.00 ,253.27 ,848.00 ,1261855.63 ,6.00 ,14215.67 ,0.61 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
606423.87 ,85.00 ,238.93 ,269.00 ,1261855.63 ,4.00 ,14166.25 ,0.60 ,FO,A+,购物中心,254.00 ,T1,88.77 ,16.00 ,11.00 
751466.63 ,85.00 ,257.55 ,500.00 ,1261855.63 ,13.00 ,14938.46 ,0.63 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
603694.42 ,85.00 ,236.73 ,262.40 ,1261855.63 ,10.00 ,12240.80 ,0.59 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
795560.93 ,87.38 ,282.08 ,0.00 ,1261855.63 ,9.00 ,13581.78 ,0.63 ,FO,A+,购物中心,254.00 ,T1,88.77 ,16.00 ,11.00 
1381637.29 ,87.38 ,309.23 ,3630.17 ,1261855.63 ,5.00 ,31571.40 ,0.65 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
460773.03 ,87.38 ,341.12 ,245.46 ,1261855.63 ,7.00 ,13667.57 ,0.64 ,FO,A+,购物中心,254.00 ,T1,88.77 ,0.00 ,11.00 
67002.42 ,89.50 ,349.25 ,10173.02 ,1261855.63 ,11.00 ,21332.18 ,0.60 ,FO,A+,购物中心,254.00 ,T1,88.77 ,16.00 ,11.00 
335303.00 ,95.65 ,282.11 ,1500.00 ,318486.26 ,0.00 ,0.00 ,0.65 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
364523.51 ,95.65 ,271.62 ,6072.00 ,318486.26 ,0.00 ,0.00 ,0.64 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
386452.22 ,95.65 ,280.32 ,1500.00 ,318486.26 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,153.00 ,T1,104.20 ,16.00 ,6.00 
508421.54 ,95.65 ,301.91 ,1500.00 ,318486.26 ,2.00 ,12255.00 ,0.67 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
340698.00 ,95.65 ,310.55 ,5214.69 ,318486.26 ,6.00 ,5254.83 ,0.67 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
320876.91 ,95.00 ,327.22 ,11483.00 ,318486.26 ,6.00 ,18393.17 ,0.62 ,FO,A+,购物中心,153.00 ,T1,104.20 ,16.00 ,6.00 
411684.85 ,95.00 ,314.16 ,5000.00 ,318486.26 ,4.00 ,10919.50 ,0.67 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
485450.81 ,95.00 ,287.47 ,1500.00 ,318486.26 ,3.00 ,16595.00 ,0.60 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
499636.18 ,97.00 ,287.22 ,1500.00 ,318486.26 ,3.00 ,14694.67 ,0.67 ,FO,A+,购物中心,153.00 ,T1,104.20 ,16.00 ,6.00 
671853.41 ,97.00 ,269.86 ,1592.00 ,318486.26 ,7.00 ,14510.86 ,0.62 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
511292.28 ,97.00 ,265.88 ,1500.00 ,318486.26 ,6.00 ,14215.67 ,0.61 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
398825.73 ,94.00 ,253.84 ,1826.60 ,318486.26 ,4.00 ,14166.25 ,0.62 ,FO,A+,购物中心,153.00 ,T1,104.20 ,16.00 ,6.00 
553983.29 ,94.00 ,262.23 ,1500.00 ,318486.26 ,13.00 ,14938.46 ,0.64 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
454534.85 ,94.00 ,275.17 ,1786.60 ,318486.26 ,10.00 ,12240.80 ,0.64 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
554121.30 ,95.41 ,303.93 ,2960.20 ,318486.26 ,9.00 ,13581.78 ,0.66 ,FO,A+,购物中心,153.00 ,T1,104.20 ,16.00 ,6.00 
742977.07 ,95.41 ,320.07 ,7315.54 ,318486.26 ,5.00 ,31571.40 ,0.66 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
397836.50 ,95.41 ,334.90 ,1694.06 ,318486.26 ,7.00 ,13667.57 ,0.64 ,FO,A+,购物中心,153.00 ,T1,104.20 ,0.00 ,6.00 
285180.67 ,95.65 ,329.36 ,11180.38 ,318486.26 ,11.00 ,21332.18 ,0.60 ,FO,A+,购物中心,153.00 ,T1,104.20 ,16.00 ,6.00 
339551.79 ,82.00 ,278.99 ,5500.00 ,1600020.35 ,0.00 ,0.00 ,0.67 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
270326.87 ,82.00 ,264.43 ,10745.94 ,1600020.35 ,0.00 ,0.00 ,0.65 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
520666.53 ,82.00 ,287.93 ,7679.02 ,1600020.35 ,0.00 ,0.00 ,0.67 ,FO,A,购物中心,311.00 ,T3,92.30 ,16.00 ,9.00 
532195.94 ,83.00 ,301.94 ,0.00 ,1600020.35 ,2.00 ,12255.00 ,0.67 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
279715.55 ,83.00 ,317.25 ,16595.52 ,1600020.35 ,6.00 ,5254.83 ,0.67 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
342967.43 ,83.00 ,327.85 ,21868.91 ,1600020.35 ,6.00 ,18393.17 ,0.67 ,FO,A,购物中心,311.00 ,T3,92.30 ,16.00 ,9.00 
543922.94 ,85.00 ,315.34 ,4147.23 ,1600020.35 ,4.00 ,10919.50 ,0.67 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
853999.34 ,85.00 ,298.13 ,12520.05 ,1600020.35 ,3.00 ,16595.00 ,0.63 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
600522.43 ,85.00 ,284.46 ,20897.37 ,1600020.35 ,3.00 ,14694.67 ,0.66 ,FO,A,购物中心,311.00 ,T3,92.30 ,16.00 ,9.00 
1007550.29 ,84.00 ,268.67 ,17597.31 ,1600020.35 ,7.00 ,14510.86 ,0.64 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
613794.09 ,84.00 ,271.07 ,17376.74 ,1600020.35 ,6.00 ,14215.67 ,0.65 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
434214.30 ,84.00 ,241.75 ,21255.37 ,1600020.35 ,4.00 ,14166.25 ,0.61 ,FO,A,购物中心,311.00 ,T3,92.30 ,16.00 ,9.00 
615421.48 ,88.00 ,257.00 ,12408.10 ,1600020.35 ,13.00 ,14938.46 ,0.64 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
514509.07 ,88.00 ,264.75 ,14171.46 ,1600020.35 ,10.00 ,12240.80 ,0.61 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
630066.16 ,88.00 ,293.36 ,16142.33 ,1600020.35 ,9.00 ,13581.78 ,0.65 ,FO,A,购物中心,311.00 ,T3,92.30 ,16.00 ,9.00 
970234.44 ,85.00 ,310.36 ,23814.80 ,1600020.35 ,5.00 ,31571.40 ,0.64 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
432063.76 ,85.00 ,310.91 ,18947.43 ,1600020.35 ,7.00 ,13667.57 ,0.63 ,FO,A,购物中心,311.00 ,T3,92.30 ,0.00 ,9.00 
314562.63 ,85.00 ,319.06 ,19939.05 ,1600020.35 ,11.00 ,21332.18 ,0.57 ,FO,A,购物中心,311.00 ,T3,92.30 ,16.00 ,9.00 
471887.46 ,82.20 ,270.58 ,0.00 ,663063.43 ,0.00 ,0.00 ,0.66 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
417676.43 ,82.20 ,257.27 ,2373.40 ,663063.43 ,0.00 ,0.00 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
646552.86 ,82.20 ,236.10 ,0.00 ,663063.43 ,0.00 ,0.00 ,0.55 ,FO,A,购物中心,238.00 ,T2,107.80 ,16.00 ,12.00 
667858.12 ,82.20 ,287.99 ,0.00 ,663063.43 ,2.00 ,12255.00 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
302392.43 ,82.20 ,298.20 ,0.00 ,663063.43 ,6.00 ,5254.83 ,0.64 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
340085.58 ,87.00 ,311.94 ,6100.00 ,663063.43 ,6.00 ,18393.17 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,16.00 ,12.00 
571251.82 ,87.00 ,293.91 ,0.00 ,663063.43 ,4.00 ,10919.50 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
966096.39 ,87.00 ,280.45 ,0.00 ,663063.43 ,3.00 ,16595.00 ,0.63 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
603554.56 ,85.00 ,231.64 ,0.00 ,663063.43 ,3.00 ,14694.67 ,0.59 ,FO,A,购物中心,238.00 ,T2,107.80 ,16.00 ,12.00 
856397.57 ,85.00 ,250.01 ,0.00 ,663063.43 ,7.00 ,14510.86 ,0.64 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
519650.67 ,85.00 ,256.75 ,40.00 ,663063.43 ,6.00 ,14215.67 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
513255.95 ,86.00 ,244.23 ,314.00 ,663063.43 ,4.00 ,14166.25 ,0.62 ,FO,A,购物中心,238.00 ,T2,107.80 ,16.00 ,12.00 
656697.42 ,86.00 ,258.14 ,80.00 ,663063.43 ,13.00 ,14938.46 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
335488.65 ,86.00 ,267.00 ,304.40 ,663063.43 ,10.00 ,12240.80 ,0.63 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
1007330.84 ,85.05 ,275.96 ,0.00 ,663063.43 ,9.00 ,13581.78 ,0.56 ,FO,A,购物中心,238.00 ,T2,107.80 ,16.00 ,12.00 
1144547.34 ,85.05 ,308.55 ,8000.00 ,663063.43 ,5.00 ,31571.40 ,0.65 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
611937.83 ,85.05 ,319.01 ,190.48 ,663063.43 ,7.00 ,13667.57 ,0.62 ,FO,A,购物中心,238.00 ,T2,107.80 ,0.00 ,12.00 
361227.18 ,82.20 ,307.00 ,7415.92 ,663063.43 ,11.00 ,21332.18 ,0.61 ,FO,A,购物中心,238.00 ,T2,107.80 ,16.00 ,12.00 
613566.77 ,71.90 ,273.14 ,0.00 ,1388080.94 ,0.00 ,0.00 ,0.65 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
429996.94 ,71.90 ,255.77 ,6960.80 ,1388080.94 ,0.00 ,0.00 ,0.64 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
602149.68 ,71.90 ,256.27 ,0.00 ,1388080.94 ,0.00 ,0.00 ,0.65 ,FO,A+,购物中心,333.00 ,T2,92.63 ,16.00 ,16.00 
849004.36 ,71.90 ,289.47 ,0.00 ,1388080.94 ,2.00 ,12255.00 ,0.66 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
583752.96 ,71.90 ,320.66 ,5284.09 ,1388080.94 ,6.00 ,5254.83 ,0.66 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
804221.17 ,73.00 ,321.91 ,26614.95 ,1388080.94 ,6.00 ,18393.17 ,0.67 ,FO,A+,购物中心,333.00 ,T2,92.63 ,16.00 ,16.00 
693238.74 ,73.00 ,306.98 ,0.00 ,1388080.94 ,4.00 ,10919.50 ,0.66 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
1338595.66 ,73.00 ,298.88 ,15197.62 ,1388080.94 ,3.00 ,16595.00 ,0.64 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
906219.04 ,75.00 ,262.11 ,27604.64 ,1388080.94 ,3.00 ,14694.67 ,0.67 ,FO,A+,购物中心,333.00 ,T2,92.63 ,16.00 ,16.00 
1545477.73 ,75.00 ,249.05 ,22502.01 ,1388080.94 ,7.00 ,14510.86 ,0.64 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
